a,b,ida,idb,nSites,J9,J8,J7,J6,J5,J4,J3,J2,J1,rab,Fa,Fb,theta,inbred_relatedness_1_2,inbred_relatedness_2_1,fraternity,identity,zygosity,2of3_IDB,F_diff_a_b,loglh,nIter,bestoptimll,coverage,2dsfs,R0,R1,KING,2dsfs_loglike,2dsfsf_niter
5,91,mx_007.trim.unal.bt2.bam,mx_112.trim.unal.bt2.bam,6819,0.897532,0.000028,0,0,0,0.102438,0,0,0.000001,0.000015,0.10244,0.000001,0.000008,0.000001,0.000001,0,0.000001,0.000001,0.051235,0.051219,-8440.575565,50,-1,0.660692,"4.888256e-01,1.785339e-01,1.915946e-02,1.385090e-01,9.680971e-02,1.251214e-02,3.137631e-02,2.927604e-02,4.997829e-03",0.522011,0.236486,-0.007714,-9485.52959,21
5,92,mx_007.trim.unal.bt2.bam,mx_114.trim.unal.bt2.bam,9686,0.863334,0,0,0.029667,0,0.080164,0,0.026836,0,0,0.107,0.056503,0,0,0,0.026836,0,0.026836,0.081751,0.025249,-13111.6613,126,-1,0.938475,"4.977765e-01,1.597560e-01,3.265415e-02,1.469128e-01,7.741517e-02,1.994981e-02,3.588454e-02,2.273732e-02,6.913760e-03",0.885339,0.18525,-0.118334,-14777.70578,10
5,93,mx_007.trim.unal.bt2.bam,mx_115.trim.unal.bt2.bam,9722,0.843206,0,0,0.048159,0,0.083294,0,0.025337,0.000004,0.000004,0.108635,0.0735,0.000004,0.000004,0.000004,0.025337,0.000004,0.025341,0.091067,0.017567,-13055.14075,98,-1,0.941963,"5.067296e-01,1.508707e-01,3.312264e-02,1.459020e-01,7.657032e-02,2.095759e-02,3.883136e-02,2.151379e-02,5.501958e-03",0.939711,0.186213,-0.136758,-14711.59039,10
5,94,mx_007.trim.unal.bt2.bam,mx_119.trim.unal.bt2.bam,9050,0.895575,0.000005,0,0.000003,0,0.104396,0,0.00002,0,0.000003,0.104417,0.000024,0.000001,0,0,0.00002,0,0.00002,0.052222,0.052197,-11706.9318,66,-1,0.876853,"4.978282e-01,1.686878e-01,2.577346e-02,1.410204e-01,8.604232e-02,1.664143e-02,3.485073e-02,2.503679e-02,4.118944e-03",0.704586,0.208835,-0.067255,-13222.76942,14
5,95,mx_007.trim.unal.bt2.bam,mx_121.trim.unal.bt2.bam,5481,0.804229,0.000041,0,0.087487,0,0.108242,0,0.000001,0,0.000021,0.108243,0.087488,0.000011,0,0,0.000001,0,0.000001,0.097886,0.010377,-6743.427212,62,-1,0.531053,"5.096583e-01,1.512555e-01,2.995353e-02,1.500570e-01,7.018511e-02,2.281959e-02,3.620211e-02,2.337178e-02,6.496941e-03",0.942588,0.169669,-0.127341,-7574.833804,22
5,96,mx_007.trim.unal.bt2.bam,mx_123.trim.unal.bt2.bam,4604,0.904395,0,0,0.000003,0,0.095602,0,0,0,0,0.095602,0.000003,0,0,0,0,0,0,0.047802,0.0478,-5566.33411,98,-1,0.446081,"4.801380e-01,1.888537e-01,1.851134e-02,1.334970e-01,8.880177e-02,2.478476e-02,3.298612e-02,3.148575e-02,9.415811e-04",0.579915,0.206459,-0.025517,-6259.122825,37
6,7,mx_008.trim.unal.bt2.bam,mx_009.trim.unal.bt2.bam,9447,0.726289,0,0,0.077596,0,0.16934,0,0.026774,0.000001,0.000001,0.196115,0.104371,0.000001,0.000001,0.000001,0.026774,0.000001,0.026775,0.150243,0.045872,-12756.92689,159,-1,0.915318,"5.099322e-01,1.537491e-01,3.737845e-02,1.388791e-01,6.348765e-02,1.822326e-02,4.607692e-02,2.439533e-02,7.877972e-03",1.314514,0.15163,-0.223752,-14250.84798,10
6,8,mx_008.trim.unal.bt2.bam,mx_010.trim.unal.bt2.bam,9353,0.775841,0,0,0.02852,0,0.179262,0.000001,0.016377,0,0.000001,0.19564,0.044896,0,0,0,0.016377,0,0.016377,0.120268,0.075371,-12457.69302,86,-1,0.906211,"5.072463e-01,1.641891e-01,2.941524e-02,1.367031e-01,6.637965e-02,1.789608e-02,4.430413e-02,2.611100e-02,7.755370e-03",1.110572,0.158568,-0.169701,-13979.22219,11
6,9,mx_008.trim.unal.bt2.bam,mx_011.trim.unal.bt2.bam,7823,0.797791,0,0,0.000015,0.000008,0.202104,0,0.000079,0.000003,0.000009,0.202186,0.000105,0.000007,0.000003,0.000007,0.000079,0.000003,0.000082,0.10115,0.101044,-9807.943321,70,-1,0.757969,"4.973686e-01,1.759864e-01,2.836621e-02,1.356168e-01,7.028797e-02,1.346962e-02,4.505167e-02,2.758507e-02,6.267688e-03",1.04453,0.164966,-0.155196,-10920.40329,18
6,10,mx_008.trim.unal.bt2.bam,mx_012.trim.unal.bt2.bam,9428,0.759988,0,0,0.045393,0,0.168745,0,0.025873,0,0,0.194618,0.071266,0,0,0,0.025873,0,0.025873,0.132942,0.061676,-12593.03269,70,-1,0.913477,"5.114363e-01,1.557902e-01,3.368295e-02,1.378297e-01,6.596650e-02,1.743531e-02,4.389418e-02,2.644272e-02,7.522048e-03",1.176008,0.158927,-0.189991,-14178.96052,10
6,11,mx_008.trim.unal.bt2.bam,mx_014.trim.unal.bt2.bam,7654,0.768177,0,0,0.039449,0,0.192098,0,0.000272,0.000004,0.000004,0.192374,0.039725,0.000004,0.000004,0.000004,0.000272,0.000004,0.000276,0.11605,0.076325,-9784.816141,90,-1,0.741595,"5.024942e-01,1.689795e-01,2.880293e-02,1.364777e-01,6.533192e-02,1.930877e-02,4.590248e-02,2.551694e-02,7.185631e-03",1.143475,0.153726,-0.17482,-10882.79756,14
6,12,mx_008.trim.unal.bt2.bam,mx_015.trim.unal.bt2.bam,3456,0.807313,0,0,0.009081,0,0.183605,0,0,0,0,0.183605,0.009081,0,0,0,0,0,0,0.096343,0.087262,-4046.175181,122,-1,0.334851,"5.015795e-01,1.718233e-01,2.392936e-02,1.469049e-01,6.264422e-02,1.532324e-02,3.816515e-02,3.137137e-02,8.258929e-03",0.991225,0.14653,-0.12542,-4508.652261,27
6,13,mx_008.trim.unal.bt2.bam,mx_017.trim.unal.bt2.bam,7867,0.751877,0,0,0.062385,0,0.130326,0,0.055412,0,0,0.185738,0.117797,0,0,0,0.055412,0,0.055412,0.151768,0.03397,-10275.9044,126,-1,0.762232,"4.784244e-01,1.721662e-01,5.165725e-02,1.310479e-01,6.912494e-02,2.241624e-02,4.604328e-02,2.096781e-02,8.151985e-03",1.41339,0.155582,-0.260445,-11331.72091,18
6,14,mx_008.trim.unal.bt2.bam,mx_018.trim.unal.bt2.bam,7331,0.819325,0,0,0.00005,0,0.180206,0,0.000418,0.000001,0.000001,0.180625,0.000469,0.000001,0.000001,0.000001,0.000418,0.000001,0.000419,0.090547,0.090078,-9447.767781,86,-1,0.710299,"4.702063e-01,1.924236e-01,3.802343e-02,1.353186e-01,7.397197e-02,1.554294e-02,3.913580e-02,2.804499e-02,7.332431e-03",1.043087,0.164936,-0.154728,-10432.383,18
6,15,mx_008.trim.unal.bt2.bam,mx_019.trim.unal.bt2.bam,9370,0.667661,0,0,0.141031,0,0.097983,0,0.093325,0,0,0.191308,0.234356,0,0,0,0.093325,0,0.093325,0.212832,-0.021524,-13334.08704,74,-1,0.907858,"4.869010e-01,1.502425e-01,6.363676e-02,1.412956e-01,5.691959e-02,2.313919e-02,4.624904e-02,1.923553e-02,1.238079e-02",1.930544,0.128255,-0.36371,-14681.23265,10
6,16,mx_008.trim.unal.bt2.bam,mx_020.trim.unal.bt2.bam,8950,0.560514,0.169241,0.011835,0.059339,0.014577,0.141317,0.030846,0.001021,0.01131,0.141833,0.184495,0.086247,0.082249,0.026733,0.018598,0.012857,0.01131,0.024167,0.254538,0.040989,-11884.28176,58,-1,0.867164,"5.329075e-01,1.408278e-01,2.624264e-02,1.183784e-01,7.988932e-02,2.506560e-02,2.927933e-02,3.267520e-02,1.473424e-02",0.694986,0.214486,-0.065351,-13044.28969,14
6,17,mx_008.trim.unal.bt2.bam,mx_021.trim.unal.bt2.bam,9426,0.74002,0,0,0.06478,0,0.188143,0,0.007057,0,0,0.195201,0.071837,0,0,0,0.007057,0,0.007057,0.133519,0.061682,-12681.03024,90,-1,0.913284,"5.051914e-01,1.623773e-01,3.454317e-02,1.423974e-01,6.146266e-02,1.674646e-02,4.525412e-02,2.499597e-02,7.031582e-03",1.298305,0.144172,-0.209039,-14212.93458,11
6,18,mx_008.trim.unal.bt2.bam,mx_022.trim.unal.bt2.bam,9218,0.665252,0,0,0.137073,0,0.149174,0,0.048501,0,0,0.197675,0.185574,0,0,0,0.048501,0,0.048501,0.191625,0.006051,-13014.17066,126,-1,0.893131,"4.784091e-01,1.676731e-01,5.541590e-02,1.383129e-01,5.572864e-02,2.577661e-02,4.838529e-02,1.950704e-02,1.079135e-02",1.862618,0.122461,-0.328215,-14301.90818,11
6,19,mx_008.trim.unal.bt2.bam,mx_023.trim.unal.bt2.bam,9541,0.77919,0.006874,0.015899,0,0,0.164314,0.033723,0,0,0.044628,0.198037,0,0.026529,0.016862,0,0.015899,0,0.015899,0.135216,0.082157,-12689.64918,426,-1,0.924426,"4.533240e-01,2.429728e-01,4.690646e-03,9.514338e-02,1.223537e-01,3.715589e-03,2.329416e-02,5.140775e-02,3.097872e-03",0.22872,0.290472,0.104059,-13869.92293,10
6,20,mx_008.trim.unal.bt2.bam,mx_024.trim.unal.bt2.bam,9357,0.692248,0,0,0.115191,0,0.118996,0,0.073565,0,0,0.192561,0.188755,0,0,0,0.073565,0,0.073565,0.190658,0.001903,-13226.84922,70,-1,0.906598,"4.905395e-01,1.563770e-01,5.401759e-02,1.384499e-01,5.960782e-02,2.354662e-02,4.726266e-02,2.003298e-02,1.016591e-02",1.69911,0.135569,-0.312381,-14553.54831,10
6,21,mx_008.trim.unal.bt2.bam,mx_025.trim.unal.bt2.bam,7854,0.80576,0,0,0.012563,0,0.126079,0,0.055598,0,0,0.181677,0.068161,0,0,0,0.055598,0,0.055598,0.124919,0.056758,-9914.427131,134,-1,0.760973,"5.101937e-01,1.546076e-01,3.646412e-02,1.279088e-01,7.784703e-02,1.709943e-02,3.898556e-02,2.888150e-02,8.012311e-03",0.969204,0.192716,-0.150875,-11005.45642,18
6,22,mx_008.trim.unal.bt2.bam,mx_026.trim.unal.bt2.bam,5262,0.815598,0.000007,0,0,0,0.184385,0,0.000009,0,0.000004,0.184395,0.00001,0.000002,0,0,0.000009,0,0.00001,0.092206,0.092193,-6268.412646,62,-1,0.509834,"4.902419e-01,1.840613e-01,2.078618e-02,1.330250e-01,7.738854e-02,1.382054e-02,3.817284e-02,3.480313e-02,7.700610e-03",0.761857,0.182233,-0.077868,-7000.49498,42
6,23,mx_008.trim.unal.bt2.bam,mx_028.trim.unal.bt2.bam,9191,0.809399,0,0,0.000123,0,0.121757,0,0.068721,0,0,0.190478,0.068844,0,0,0,0.068721,0,0.068721,0.129661,0.060817,-12166.68703,122,-1,0.890514,"5.029770e-01,1.612124e-01,3.718954e-02,1.393929e-01,6.873586e-02,1.347487e-02,4.657687e-02,2.254828e-02,7.892240e-03",1.218671,0.163503,-0.208388,-13616.07073,14
6,24,mx_008.trim.unal.bt2.bam,mx_030.trim.unal.bt2.bam,8908,0.723074,0.000043,0,0.090015,0,0.137635,0,0.049233,0,0.000022,0.186867,0.139248,0.000011,0,0,0.049233,0,0.049233,0.163079,0.02381,-11963.09951,106,-1,0.863095,"5.159343e-01,1.398614e-01,4.338552e-02,1.331976e-01,6.997157e-02,2.069759e-02,4.069646e-02,2.835814e-02,7.897477e-03",1.201659,0.17226,-0.212511,-13236.48072,11
6,25,mx_008.trim.unal.bt2.bam,mx_033.trim.unal.bt2.bam,9201,0.761592,0.000005,0,0.043993,0,0.194184,0,0.000227,0,0.000002,0.194411,0.044219,0.000001,0,0,0.000227,0,0.000227,0.119318,0.075096,-12211.52067,78,-1,0.891483,"5.070622e-01,1.614831e-01,3.239987e-02,1.341595e-01,6.826086e-02,1.878524e-02,4.291178e-02,2.865589e-02,6.281485e-03",1.103292,0.163149,-0.17173,-13650.95711,14
6,26,mx_008.trim.unal.bt2.bam,mx_034.trim.unal.bt2.bam,9333,0.776899,0,0,0.026907,0,0.169513,0,0.026682,0,0,0.196195,0.053589,0,0,0,0.026682,0,0.026682,0.124892,0.071303,-12459.17877,98,-1,0.904273,"5.080120e-01,1.562976e-01,3.596723e-02,1.329859e-01,7.086200e-02,1.755111e-02,4.327908e-02,2.929035e-02,5.754847e-03",1.118319,0.170599,-0.183386,-13994.00908,14
6,27,mx_008.trim.unal.bt2.bam,mx_035.trim.unal.bt2.bam,8143,0.811482,0,0,0.000909,0,0.18409,0,0.003517,0.000002,0.000002,0.187609,0.004428,0.000002,0.000002,0.000002,0.003517,0.000002,0.003519,0.096019,0.091591,-10486.11407,86,-1,0.788974,"4.910687e-01,1.810194e-01,2.942035e-02,1.276741e-01,7.675592e-02,1.761084e-02,4.031612e-02,2.785373e-02,8.280923e-03",0.908549,0.181073,-0.123539,-11657.32339,18
6,28,mx_008.trim.unal.bt2.bam,mx_036.trim.unal.bt2.bam,9091,0.715009,0.000001,0.000001,0.093486,0,0.185214,0.000002,0.006287,0,0.000003,0.191502,0.099773,0.000002,0.000001,0,0.006288,0,0.006288,0.14564,0.045864,-12309.61742,78,-1,0.880826,"5.026495e-01,1.613182e-01,3.483464e-02,1.321204e-01,6.638702e-02,2.467645e-02,4.268487e-02,2.569758e-02,9.631291e-03",1.167691,0.157565,-0.186014,-13573.61625,14
6,29,mx_008.trim.unal.bt2.bam,mx_037.trim.unal.bt2.bam,9103,0.732726,0,0,0.072964,0,0.168563,0,0.024811,0.000935,0.000935,0.19431,0.098711,0.000935,0.000935,0.000935,0.024811,0.000935,0.025747,0.14651,0.047799,-12225.45496,86,-1,0.881988,"5.156137e-01,1.509398e-01,3.397329e-02,1.333426e-01,6.796593e-02,2.015321e-02,4.151403e-02,2.736664e-02,9.130875e-03",1.110664,0.166874,-0.17747,-13508.16801,14
6,30,mx_008.trim.unal.bt2.bam,mx_038.trim.unal.bt2.bam,9204,0.774413,0.000002,0,0.031468,0,0.168496,0,0.025621,0,0.000001,0.194117,0.057089,0.000001,0,0,0.025621,0,0.025621,0.125604,0.068514,-12364.84033,103,-1,0.891774,"5.039552e-01,1.641562e-01,3.310335e-02,1.259707e-01,7.469843e-02,2.074950e-02,3.951653e-02,2.874771e-02,9.102395e-03",0.972174,0.1812,-0.14425,-13700.76331,14
6,31,mx_008.trim.unal.bt2.bam,mx_040.trim.unal.bt2.bam,9326,0.755113,0,0,0.051471,0,0.165025,0,0.028391,0,0,0.193416,0.079862,0,0,0,0.028391,0,0.028391,0.136639,0.056777,-12651.9484,98,-1,0.903595,"5.112321e-01,1.583611e-01,3.183887e-02,1.284528e-01,7.176585e-02,2.092550e-02,4.416230e-02,2.508008e-02,8.181317e-03",1.059016,0.175544,-0.16844,-14013.94077,11
6,32,mx_008.trim.unal.bt2.bam,mx_041.trim.unal.bt2.bam,9478,0.752049,0.000019,0,0.051975,0,0.195661,0,0.000295,0,0.00001,0.195957,0.052271,0.000005,0,0,0.000295,0,0.000295,0.124123,0.071843,-12800.64681,78,-1,0.918322,"5.024945e-01,1.657241e-01,3.396078e-02,1.357757e-01,6.563148e-02,1.887571e-02,4.385622e-02,2.639627e-02,7.285160e-03",1.185666,0.154577,-0.188276,-14411.70336,10
6,33,mx_008.trim.unal.bt2.bam,mx_042.trim.unal.bt2.bam,9468,0.773191,0.000003,0,0.033404,0,0.192693,0.000001,0.000705,0.000004,0.000006,0.193402,0.034113,0.000005,0.000004,0.000004,0.000705,0.000004,0.000709,0.113759,0.079644,-12546.41274,94,-1,0.917353,"5.134180e-01,1.593900e-01,2.857747e-02,1.339335e-01,7.021549e-02,1.668299e-02,4.100119e-02,2.851623e-02,8.265196e-03",0.99093,0.172054,-0.143943,-14144.78676,11
6,34,mx_008.trim.unal.bt2.bam,mx_043.trim.unal.bt2.bam,9371,0.775112,0,0,0.03085,0,0.18032,0,0.013717,0,0,0.194037,0.044567,0,0,0,0.013717,0,0.013717,0.119302,0.074735,-12611.94378,98,-1,0.907955,"5.049138e-01,1.648181e-01,3.024797e-02,1.335347e-01,6.954074e-02,1.845087e-02,4.519272e-02,2.585562e-02,7.445495e-03",1.084841,0.166326,-0.168847,-14111.58697,11
6,35,mx_008.trim.unal.bt2.bam,mx_044.trim.unal.bt2.bam,9432,0.784915,0,0,0.019872,0,0.172682,0,0.022531,0,0,0.195212,0.042403,0,0,0,0.022531,0,0.022531,0.118808,0.076405,-12637.50143,122,-1,0.913865,"5.054238e-01,1.634453e-01,3.235500e-02,1.376908e-01,6.813293e-02,1.499185e-02,4.328750e-02,2.742774e-02,7.245135e-03",1.110219,0.162532,-0.173298,-14156.96517,10
6,36,mx_008.trim.unal.bt2.bam,mx_045.trim.unal.bt2.bam,9049,0.805347,0,0,0.000275,0,0.179146,0.000006,0.015226,0,0.000005,0.194378,0.015501,0.000003,0.000003,0,0.015227,0,0.015227,0.104943,0.089435,-11816.61287,150,-1,0.876756,"5.051834e-01,1.673372e-01,2.689335e-02,1.376996e-01,6.874991e-02,1.534566e-02,4.558405e-02,2.639304e-02,6.813762e-03",1.054218,0.163982,-0.157359,-13185.33181,14
6,37,mx_008.trim.unal.bt2.bam,mx_046.trim.unal.bt2.bam,9330,0.74169,0,0,0.061953,0,0.188495,0,0.007862,0,0,0.196357,0.069815,0,0,0,0.007862,0,0.007862,0.133086,0.063271,-12315.3597,138,-1,0.903982,"5.125354e-01,1.559234e-01,3.299120e-02,1.377070e-01,6.417002e-02,1.863864e-02,4.377658e-02,2.541688e-02,8.840938e-03",1.196318,0.15483,-0.191761,-13826.18568,11
6,38,mx_008.trim.unal.bt2.bam,mx_047.trim.unal.bt2.bam,8910,0.81487,0,0,0.000134,0,0.138404,0,0.046591,0,0,0.184995,0.046726,0,0,0,0.046591,0,0.046591,0.11586,0.069135,-11636.66596,130,-1,0.863288,"5.061523e-01,1.606571e-01,3.185639e-02,1.310779e-01,7.612208e-02,1.652508e-02,4.534195e-02,2.369502e-02,8.572202e-03",1.014139,0.186048,-0.161658,-13049.84764,14
6,39,mx_008.trim.unal.bt2.bam,mx_049.trim.unal.bt2.bam,9422,0.537702,0.142816,0.027966,0.060129,0.040189,0.152374,0.013653,0.002175,0.022995,0.162751,0.191197,0.125488,0.099603,0.029821,0.04309,0.030142,0.022995,0.053137,0.284638,0.046122,-12703.99182,118,-1,0.912896,"5.424763e-01,1.338939e-01,2.348761e-02,1.163957e-01,7.820507e-02,2.776846e-02,3.042798e-02,2.895112e-02,1.839385e-02",0.689413,0.21668,-0.063929,-13979.94704,10
6,40,mx_008.trim.unal.bt2.bam,mx_050.trim.unal.bt2.bam,9451,0.477596,0.252173,0.004423,0.043137,0.032616,0.099943,0.019447,0.065944,0.004722,0.174278,0.190056,0.146419,0.096008,0.014446,0.02103,0.070367,0.004722,0.075089,0.324778,0.028403,-12938.18029,119,-1,0.915706,"5.410067e-01,1.294647e-01,2.966254e-02,1.131134e-01,8.190352e-02,2.730439e-02,3.076036e-02,2.886880e-02,1.791554e-02",0.737733,0.228033,-0.084189,-14171.38649,10
6,41,mx_008.trim.unal.bt2.bam,mx_051.trim.unal.bt2.bam,9325,0.641209,0,0,0.167212,0,0.140425,0,0.051154,0,0,0.191579,0.218366,0,0,0,0.051154,0,0.051155,0.204973,-0.013393,-13390.46925,62,-1,0.903498,"4.833703e-01,1.569166e-01,6.052259e-02,1.377952e-01,5.618248e-02,2.746764e-02,4.692214e-02,2.007123e-02,1.075182e-02",1.912424,0.124935,-0.349101,-14700.8374,10
6,42,mx_008.trim.unal.bt2.bam,mx_052.trim.unal.bt2.bam,8955,0.759501,0,0,0.049743,0,0.141695,0,0.049061,0,0,0.190756,0.098804,0,0,0,0.049061,0,0.049061,0.14478,0.045976,-12323.22957,146,-1,0.867648,"4.760278e-01,1.771649e-01,4.695895e-02,1.320598e-01,6.894659e-02,2.145953e-02,4.324394e-02,2.435579e-02,9.782761e-03",1.308301,0.154852,-0.226114,-13581.64723,14
6,43,mx_008.trim.unal.bt2.bam,mx_053.trim.unal.bt2.bam,9404,0.587848,0,0,0.218526,0,0.151531,0,0.042096,0,0,0.193626,0.260621,0,0,0,0.042096,0,0.042096,0.227124,-0.033498,-13480.28312,58,-1,0.911152,"4.876553e-01,1.492702e-01,6.393593e-02,1.397809e-01,5.234900e-02,2.935491e-02,4.835640e-02,1.878421e-02,1.051320e-02",2.145071,0.116465,-0.389772,-14805.70515,10
6,44,mx_008.trim.unal.bt2.bam,mx_054.trim.unal.bt2.bam,9369,0.706629,0,0,0.101531,0,0.116711,0,0.075129,0,0,0.19184,0.17666,0,0,0,0.075129,0,0.075129,0.18425,0.00759,-13399.73752,115,-1,0.907761,"4.779017e-01,1.633365e-01,5.775608e-02,1.390638e-01,6.104518e-02,2.236145e-02,4.693964e-02,2.111155e-02,1.048412e-02",1.715053,0.135485,-0.317004,-14727.93478,10
6,45,mx_008.trim.unal.bt2.bam,mx_055.trim.unal.bt2.bam,9382,0.603385,0.000003,0,0.202608,0,0.130393,0,0.063611,0,0.000001,0.194004,0.26622,0.000001,0,0,0.063611,0,0.063611,0.230113,-0.036108,-13591.05545,50,-1,0.90902,"4.818983e-01,1.487716e-01,6.962572e-02,1.421890e-01,5.291053e-02,2.640634e-02,4.578210e-02,2.171797e-02,1.069839e-02",2.181188,0.116417,-0.399871,-14865.4755,10
6,46,mx_008.trim.unal.bt2.bam,mx_056.trim.unal.bt2.bam,9384,0.635281,0,0,0.169333,0,0.113057,0,0.082329,0,0,0.195386,0.251662,0,0,0,0.082329,0,0.082329,0.223524,-0.028138,-13579.7946,58,-1,0.909214,"4.861580e-01,1.497832e-01,6.570563e-02,1.358367e-01,5.750701e-02,2.719664e-02,4.741599e-02,1.966920e-02,1.072763e-02",1.967093,0.129053,-0.377064,-14847.0709,10
6,47,mx_008.trim.unal.bt2.bam,mx_057.trim.unal.bt2.bam,9045,0.568567,0.157602,0.051598,0.000164,0.034017,0.148162,0.039627,0.000263,0,0.185632,0.188052,0.034443,0.102022,0.019814,0.017008,0.051861,0,0.051861,0.278469,0.073999,-11642.43981,154,-1,0.876369,"5.427281e-01,1.396435e-01,1.739389e-02,1.124445e-01,8.853618e-02,2.211934e-02,2.874063e-02,3.291274e-02,1.548104e-02",0.521081,0.25063,-0.007709,-12809.56522,14
6,48,mx_008.trim.unal.bt2.bam,mx_058.trim.unal.bt2.bam,9422,0.691216,0.000112,0,0.11423,0,0.140865,0,0.053576,0,0.000056,0.194442,0.167806,0.000028,0,0,0.053576,0,0.053576,0.18118,0.013318,-13121.52636,86,-1,0.912896,"5.099228e-01,1.442651e-01,4.678002e-02,1.307432e-01,6.574675e-02,2.474968e-02,4.039588e-02,2.598851e-02,1.140805e-02",1.325935,0.159223,-0.237523,-14523.99653,10
6,49,mx_008.trim.unal.bt2.bam,mx_059.trim.unal.bt2.bam,9457,0.732552,0.000015,0,0.073487,0,0.181985,0,0.011961,0,0.000008,0.193946,0.085448,0.000004,0,0,0.011961,0,0.011961,0.139705,0.054249,-12752.27322,78,-1,0.916287,"5.105802e-01,1.565081e-01,3.429076e-02,1.361045e-01,6.646125e-02,1.834868e-02,4.663117e-02,2.471369e-02,6.361607e-03",1.217581,0.159534,-0.203549,-14223.80544,10
6,50,mx_008.trim.unal.bt2.bam,mx_060.trim.unal.bt2.bam,9463,0.79266,0,0,0.014967,0,0.125444,0,0.06693,0,0,0.192373,0.081897,0,0,0,0.06693,0,0.06693,0.137135,0.055238,-12761.76793,99,-1,0.916869,"5.074862e-01,1.571551e-01,3.541172e-02,1.355347e-01,6.876854e-02,1.743860e-02,4.609365e-02,2.295816e-02,9.153263e-03",1.185213,0.16587,-0.20025,-14324.69592,10
6,51,mx_008.trim.unal.bt2.bam,mx_061.trim.unal.bt2.bam,9444,0.709678,0.00005,0,0.083023,0.014704,0.143783,0,0.048738,0.000023,0.011076,0.192545,0.146489,0.007388,0.000023,0.007375,0.048738,0.000023,0.048762,0.176894,0.03038,-12972.46965,66,-1,0.915028,"5.194319e-01,1.445078e-01,3.649087e-02,1.300026e-01,6.679127e-02,2.492380e-02,4.232978e-02,2.536965e-02,1.015238e-02",1.180104,0.165479,-0.198195,-14329.61003,10
6,52,mx_008.trim.unal.bt2.bam,mx_062.trim.unal.bt2.bam,9458,0.746208,0,0,0.058508,0,0.158261,0,0.037022,0.000001,0.000001,0.195284,0.095531,0.000001,0.000001,0.000001,0.037022,0.000001,0.037023,0.145407,0.049876,-12796.04243,66,-1,0.916384,"5.110770e-01,1.543329e-01,3.621373e-02,1.335569e-01,6.771556e-02,1.927186e-02,4.693642e-02,2.350166e-02,7.394066e-03",1.227933,0.163638,-0.211512,-14291.86227,10
6,53,mx_008.trim.unal.bt2.bam,mx_063.trim.unal.bt2.bam,9475,0.772993,0,0,0.033922,0,0.154051,0,0.039035,0,0,0.193085,0.072956,0,0,0,0.039035,0,0.039035,0.133021,0.060064,-12735.54823,86,-1,0.918031,"5.073803e-01,1.596127e-01,3.431301e-02,1.403511e-01,6.369762e-02,1.697887e-02,4.665210e-02,2.282376e-02,8.190566e-03",1.271085,0.151397,-0.210275,-14299.30205,11
6,54,mx_008.trim.unal.bt2.bam,mx_064.trim.unal.bt2.bam,9449,0.47659,0.209184,0.021914,0.092248,0.007192,0.160506,0.009334,0.011227,0.011804,0.150705,0.192872,0.122471,0.08332,0.016472,0.0154,0.033141,0.011804,0.044946,0.292441,0.034129,-12884.11536,130,-1,0.915512,"5.381629e-01,1.365533e-01,2.563418e-02,1.168096e-01,7.879297e-02,2.588665e-02,3.282803e-02,2.765302e-02,1.767935e-02",0.741972,0.215656,-0.082093,-14135.55418,10
6,55,mx_008.trim.unal.bt2.bam,mx_065.trim.unal.bt2.bam,8853,0.8072,0.000031,0,0,0,0.192767,0,0.000002,0.000001,0.000016,0.192769,0.000002,0.000008,0.000001,0.000001,0.000002,0.000001,0.000002,0.096401,0.096384,-11294.7561,55,-1,0.857766,"4.983286e-01,1.763090e-01,2.688824e-02,1.241018e-01,8.589615e-02,1.125910e-02,4.236544e-02,2.997892e-02,4.872653e-03",0.806249,0.209043,-0.102468,-12732.08913,14
6,56,mx_008.trim.unal.bt2.bam,mx_066.trim.unal.bt2.bam,8927,0.802999,0.000003,0.000001,0.000041,0.000002,0.1968,0.000001,0.000154,0,0.000004,0.196955,0.000197,0.000002,0.000001,0.000001,0.000154,0,0.000154,0.098579,0.09838,-11502.15413,86,-1,0.864936,"5.065704e-01,1.701583e-01,2.596833e-02,1.301002e-01,7.671797e-02,1.329934e-02,4.260897e-02,2.714324e-02,7.433332e-03",0.893888,0.187447,-0.122307,-12881.25112,14
6,57,mx_008.trim.unal.bt2.bam,mx_067.trim.unal.bt2.bam,9385,0.708256,0,0,0.100601,0,0.086923,0,0.104219,0,0,0.191142,0.20482,0,0,0,0.104219,0,0.104219,0.197981,-0.006839,-13457.95144,75,-1,0.909311,"4.828714e-01,1.574551e-01,6.071872e-02,1.362483e-01,6.077655e-02,2.420604e-02,4.785361e-02,1.768257e-02,1.218766e-02",1.786418,0.136833,-0.342053,-14830.3897,9
6,58,mx_008.trim.unal.bt2.bam,mx_068.trim.unal.bt2.bam,9398,0.487723,0.240272,0.023297,0.054683,0.004246,0.135357,0.041205,0.009046,0.004172,0.181693,0.18978,0.072147,0.098614,0.024775,0.006295,0.032343,0.004172,0.036515,0.297121,0.040337,-12651.98931,74,-1,0.910571,"5.402460e-01,1.370628e-01,2.258113e-02,1.130548e-01,8.504169e-02,2.464104e-02,2.846623e-02,3.331982e-02,1.558643e-02",0.600263,0.236802,-0.035664,-13888.95795,14
